tweet_id,account_id,likes,replies,retweets,tweet,time,year_month_day
335206,3353,0.0,1.0,0.0,"the old lady from red stick is checking on our issue, but tropical hurricane Harvey or whatever got me like this.. ",2017-08-23 15:22:00,2017-8-23
335630,3357,0.0,0.0,0.0,"Hourly #Data on #Google #Trend - Powerball, Note 8, Hurricane Harvey, Espn Robert Lee, UFC, ...",2017-08-23 23:30:00,2017-8-23
335919,3360,0.0,0.0,0.0,"Hot Topics: Powerball, Espn Robert Lee, Hurricane Harvey, Note 8, ...",2017-08-23 20:34:00,2017-8-23
336694,3367,0.0,0.0,0.0,Hurricane Harvey is getting in the way of me seeing @Coldplay. I'm not happy.,2017-08-23 20:50:00,2017-8-23
339162,3392,0.0,0.0,0.0,"Stay safe Texas, possible Hurricane Harvey is in the making.",2017-08-23 20:27:00,2017-8-23
339375,3394,8.0,0.0,4.0,Hurricane Harvey darty...U down?,2017-08-23 22:41:00,2017-8-23
339658,3397,0.0,0.0,3.0,Hurricane Harvey could reach Central Texas as a tropical storm; make sure your older loved ones are prepared: http://www.tinyurl.com/ycr24zjt pic.twitter.com/SGyYuxNECx,2017-08-23 20:16:00,2017-8-23
340878,3409,2.0,0.0,1.0,"Friday afternoon, 00z NAM, with recon sampled data, has a Cat 2 Hurricane Harvey due S of Houston. pic.twitter.com/uYuqYIMPnP",2017-08-23 02:44:00,2017-8-23
341346,3414,0.0,0.0,0.0,"Powerball, Note 8, Hurricane Harvey, Espn Robert Lee, UFC, ...",2017-08-23 23:28:00,2017-8-23
342270,3423,0.0,0.0,0.0,ALERT NEWS Hurricane Harvey Headed To Houston Texas http://ift.tt/2wyMWKE ,2017-08-23 19:38:00,2017-8-23
343530,3436,2.0,1.0,0.0,lol it's called hurricane Harvey and Harvey Soto is my neighbor and I live next to Harvey's gym COINCIDENCE?!!!!!!,2017-08-23 17:49:00,2017-8-23
343631,3437,14.0,0.0,6.0,Have you heard? Hurricane Harvey is headed to Texas! #Harvey #DMAcollection (http://bit.ly/2v6sMaO )pic.twitter.com/74yUI45oH5,2017-08-23 23:48:00,2017-8-23
343693,3437,0.0,0.0,0.0,Hurricane Harvey is literally ruining all of my weekend plans,2017-08-23 22:23:00,2017-8-23
346059,3461,0.0,0.0,0.0,"Looks like time to get ready for the main event ""Hurricane harvey"" vs south texas..gonna be rough...",2017-08-23 23:25:00,2017-8-23
346078,3461,0.0,0.0,0.0,Hurricane Harvey...#GREM http://fb.me/947KUa2Xg ,2017-08-23 16:42:00,2017-8-23
346717,3468,16.0,1.0,1.0,Y'all pray for my dude. His rig is right in the major flood and tropical storm area of hurricane Harvey ,2017-08-23 22:27:00,2017-8-23
347856,3479,0.0,0.0,0.0,"steve ur comin to harrase us here in Louisiana
hurricane harvey",2017-08-23 12:36:00,2017-8-23
349281,3493,6.0,1.0,3.0,"Will be interesting if Hurricane #Harvey hits Harvey, Louisiana? Has something like that happened before?",2017-08-23 16:57:00,2017-8-23
350756,3508,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Hurricane #Harvey: #Texas Struck by TD #ProjectedPath
http://news.lalate.com/2017/08/23/hurricane-harvey-texas-struck-by-td-projected-path/ pic.twitter.com/rEkpZ6cffP",2017-08-23 16:44:00,2017-8-23
351176,3512,0.0,0.0,0.0,Hurricane Harvey this weekend suppose to be ugly outchea,2017-08-23 10:50:00,2017-8-23
352022,3521,0.0,0.0,0.0,Mannn they talking about hurricane #Harvey will be here Fridaypic.twitter.com/D2OXiJknZs,2017-08-23 16:12:00,2017-8-23
354073,3541,12.0,1.0,12.0,Hurricane Harvey is on the way and i bet we still gonna have school :) #GP,2017-08-23 23:23:00,2017-8-23
354186,3542,1.0,0.0,1.0,Keep an eye to the sky my Texas friends as we wait and see if we will be getting a tropical storm or hurricane  #Harvey,2017-08-23 00:51:00,2017-8-23
354325,3544,0.0,0.0,0.0,"Hey , my fellow Texans and maybe Louisiana too . Time to gird your loins . Hurricane Harvey is for real. #Houston #Galveston",2017-08-23 22:59:00,2017-8-23
355085,3551,0.0,0.0,0.0,"Hurricane Harvey: Hurricane, Tropical Storm Harvey, National Hurricane Center https://goo.gl/fb/bzGoZd ",2017-08-23 20:24:00,2017-8-23
356030,3561,1.0,0.0,0.0,Hurricane Harvey? What a lame name.,2017-08-23 22:29:00,2017-8-23
357768,3578,0.0,0.0,0.0,Hurricane Harvey,2017-08-23 19:14:00,2017-8-23
357886,3579,2.0,0.0,1.0,"Whelp. Guess I should stop being a psycho, political nut and start worrying abt this hurricane #Harvey",2017-08-23 15:40:00,2017-8-23
359261,3593,0.0,0.0,0.0,Watching the weather report ok damn I guess my vacation weekend will be reschedule because of hurricane harvey so thanks man so I miss @TMZ?,2017-08-23 23:08:00,2017-8-23
360252,3603,5.0,0.0,2.0,No school for the next two days because of hurricane Harvey. I'm not complaining,2017-08-23 21:03:00,2017-8-23
364187,3642,5.0,0.0,0.0,Hurricane #harvey who?,2017-08-23 21:02:00,2017-8-23
364770,3648,0.0,0.0,0.0,Y'all Heb been busy since I got here everyone in here getting ready for hurricane Harvey.,2017-08-23 19:11:00,2017-8-23
366116,3662,0.0,0.0,0.0,NEW: A Hurricane Watch has been issued for the Texas Gulf Coast for soon-to-be Hurricane Harvey: http://ABCNews.com pic.twitter.com/8iyiyDlfaZ,2017-08-23 16:03:00,2017-8-23
368986,3690,0.0,1.0,0.0,So is Hurricane Harvey going to kill me or not? I have no idea or reference for these situations.,2017-08-23 17:48:00,2017-8-23
369527,3696,0.0,1.0,0.0,"@AirCanada do u have any procedures in place for Hurricane Harvey?
Due to fly ex-MSY to YVR via IAH and United advising delays on 1st sector",2017-08-23 23:41:00,2017-8-23
370634,3707,0.0,0.0,0.0,"D?ch v? vi?t ch? thuê, vi?t ch? th? pháp th? tay , th? trang tr?ng theo yêu c?u. Liên h? ngay: 0963251421 #Hurricane Harvey",2017-08-23 19:22:00,2017-8-23
371802,3719,0.0,0.0,0.0,Due to possibilities of Hurricane Harvey bringing heavy rain on Friday we are moving our deadline up. Stay tuned.,2017-08-23 20:20:00,2017-8-23
371863,3719,5.0,0.0,0.0,"Might have tomorrow Saturday and Sunday, got a hurricane Harvey coming in.",2017-08-23 21:48:00,2017-8-23
373997,3740,1.0,0.0,0.0,"Wait, should we be preparing for thunderstorm, possibly hurricane Harvey?",2017-08-23 21:03:00,2017-8-23
374029,3741,0.0,0.0,0.0,IM SO MAD WHAT THE HECK F THIS HURRICANE HARVEY,2017-08-23 01:08:00,2017-8-23
374140,3742,0.0,0.0,1.0,Apparently there's a warning out for a hurricane #Harvey or some shit AND I WISH THIS BITCH WOULD COME THROUGH AND RUIN MY SENIOR YEAR,2017-08-23 19:49:00,2017-8-23
376686,3767,0.0,0.0,1.0,"Breaking ""Hurricane Harvey Headed To Houston Texas"" https://youtu.be/fO54GXsU868  via @YouTube",2017-08-23 19:54:00,2017-8-23
377417,3775,1.0,1.0,0.0,I will be live tweeting Hurricane(?) Harvey for those of you not lucky enough to enjoy it like I will. I'm a giver.,2017-08-23 23:19:00,2017-8-23
377481,3775,0.0,0.0,0.0,HURRICANE HARVEY ... Members please monitor the big storm brewing in Gulf. Forecasters say its a lock to hit the... http://fb.me/6nLSYa4gP ,2017-08-23 15:50:00,2017-8-23
378441,3785,0.0,0.0,0.0,HOW COME LIKE NO ONE IS AWARE OF HURRICANE HARVEY  STAY SAFE FOR THOSE OF YOU ON THE GULF COAST,2017-08-23 23:39:00,2017-8-23
379970,3800,0.0,0.0,0.0,They say tropical storm/hurricane Harvey tryna block my shine dis weekend,2017-08-23 14:07:00,2017-8-23
380392,3804,1.0,1.0,0.0,Tropical Storm possible Hurricane Harvey by Friday or Saturday,2017-08-23 18:17:00,2017-8-23
383031,3831,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Hurricane #Harvey: #Texas Struck by TD #ProjectedPath
http://news.lalate.com/2017/08/23/hurricane-harvey-texas-struck-by-td-projected-path/  xpic.twitter.com/F9HShHDW9v",2017-08-23 21:28:00,2017-8-23
383299,3833,2.0,0.0,0.0,Thanks Hurricane Harvey,2017-08-23 18:51:00,2017-8-23
384263,3843,3.0,0.0,0.0,"I hope Tropical Storm/Hurricane Harvey is a good boy and doesn't make me evacuate, but juuust naughty enough to scare away the tourists. ",2017-08-23 01:26:00,2017-8-23
384318,3844,3.0,1.0,2.0,Hurricane Harvey is no joke predictions up to 40 inches of rain yall better watch the news,2017-08-23 23:23:00,2017-8-23
384660,3847,7.0,0.0,1.0,"my son's name is harvey and i often call him hurricane harvey because he is Treacherous and Untrustworthy, i apologize for all of this",2017-08-23 17:22:00,2017-8-23
385424,3855,3.0,0.0,3.0,It's not hurricane Harvey coming it's Katrina she's coming back,2017-08-23 22:32:00,2017-8-23
385698,3857,3.0,0.0,0.0,Hurricane Harvey better GTF I'm not in the mood for this rn,2017-08-23 18:57:00,2017-8-23
385934,3860,0.0,0.0,0.0,#hot - Powerball - Hurricane Harvey - Note 8 - Espn Robert Lee - Harley Davidson - UFC - Wow Airlines - Avery,2017-08-23 21:01:00,2017-8-23
386473,3865,3.0,0.0,0.0,"Looks like future ""Hurricane"" #Harvey might be a rainmaker of historic proportions: between 10 and 20 forecast. Friday evening and beyond.pic.twitter.com/ndsUb4b3ni",2017-08-23 22:39:00,2017-8-23
386611,3867,14.0,0.0,1.0,"Hurricane Harvey,

I have a fight to watch Saturday, so I'd appreciate it if you stayed away from Houston. 

Sincerely, 
Concerned fan",2017-08-23 17:35:00,2017-8-23
386709,3868,33.0,1.0,12.0,"tamucc financial aide will be the death of me, hurricane Harvey take me away",2017-08-23 17:20:00,2017-8-23
386897,3869,0.0,0.0,0.0," #LALATE  #BREAKINGNEWS
#Harvey to become #HurricaneHarvey Friday Near #Texas, #Louisiana ""Hurricane Harvey""
http://news.lalate.com/2017/08/23/hurricane-harvey-projected-path-strikes-texas-louisiana/ pic.twitter.com/NofBcl52ZV",2017-08-23 21:57:00,2017-8-23
387508,3876,0.0,0.0,0.0,He is Flagpole Sitta by Harvey Danger to kick off your hurricane Harvey party! http://fb.me/6yknarQOL ,2017-08-23 23:50:00,2017-8-23
389168,3892,0.0,0.0,0.0,"4 Hour Hyper-Resolution GOES-16 Visible Imagery over Hurricane Harvey this afternoon :)

https://www.youtube.com/watch?v=vuSimP3vZag&feature=youtu.be ",2017-08-23 22:35:00,2017-8-23
390084,3901,1.0,1.0,0.0,National Weather Service issued a storm watch for remnants of Hurricane Harvey; over 80% it could renew and impact the Texas coastlines,2017-08-23 03:35:00,2017-8-23
391948,3920,2.0,1.0,0.0,"how can people fucking take hurricane harvey as a joke, i live in texas you fuckers",2017-08-23 23:35:00,2017-8-23
393453,3935,0.0,0.0,0.0,"Yall who broke Hurricane Harvey's heart, shortie really getting wild.",2017-08-23 16:03:00,2017-8-23
393609,3937,0.0,0.0,0.0,"Breaking ""Hurricane Harvey Headed To Houston Texas"" https://youtu.be/fO54GXsU868  via @YouTube",2017-08-23 19:18:00,2017-8-23
396395,3964,0.0,0.0,0.0,"Powerball, Espn Robert Lee, Hurricane Harvey, Note 8, ...",2017-08-23 20:26:00,2017-8-23
396551,3966,0.0,0.0,0.0,Hurricane Harvey is approaching.,2017-08-23 19:27:00,2017-8-23
397726,3978,0.0,0.0,0.0,Hurricane Harvey ,2017-08-23 21:59:00,2017-8-23
398724,3988,0.0,0.0,0.0,praying for all my family and friends in hurricane harvey this weekend,2017-08-23 17:39:00,2017-8-23
